timestamp,text,likes
2025-03-21,$NVDA to the moon! AI demand is skyrocketing,198
2025-03-21,$NVDA to the moon! AI demand is skyrocketing,431
2025-03-21,$NVDA to the moon! AI demand is skyrocketing,119
2025-03-21,$NVDA to the moon! AI demand is skyrocketing,257
2025-03-21,$NVDA is looking overvalued,139
2025-03-21,Concerned about competition from custom AI chips,212
2025-03-24,Concerned about competition from custom AI chips,329
2025-03-24,Concerned about competition from custom AI chips,275
2025-03-24,$NVDA to the moon! AI demand is skyrocketing,481
2025-03-24,$NVDA is looking overvalued,297
2025-03-24,"Incredible earnings, Blackwell is a game changer",294
2025-03-24,"Incredible earnings, Blackwell is a game changer",162
2025-03-24,$NVDA to the moon! AI demand is skyrocketing,389
2025-03-24,$NVDA to the moon! AI demand is skyrocketing,213
2025-03-24,Concerned about competition from custom AI chips,412
2025-03-24,"Incredible earnings, Blackwell is a game changer",24
2025-03-24,"Incredible earnings, Blackwell is a game changer",221
2025-03-24,$NVDA to the moon! AI demand is skyrocketing,206
2025-03-24,Concerned about competition from custom AI chips,181
2025-03-24,"Incredible earnings, Blackwell is a game changer",374
2025-03-25,"Incredible earnings, Blackwell is a game changer",55
2025-03-25,$NVDA to the moon! AI demand is skyrocketing,157
2025-03-25,"Incredible earnings, Blackwell is a game changer",12
2025-03-25,"Incredible earnings, Blackwell is a game changer",498
2025-03-25,"Incredible earnings, Blackwell is a game changer",381
2025-03-25,"Incredible earnings, Blackwell is a game changer",471
2025-03-25,$NVDA is looking overvalued,349
2025-03-25,$NVDA to the moon! AI demand is skyrocketing,352
2025-03-25,Concerned about competition from custom AI chips,448
2025-03-25,"Incredible earnings, Blackwell is a game changer",371
2025-03-25,$NVDA to the moon! AI demand is skyrocketing,187
2025-03-25,"Incredible earnings, Blackwell is a game changer",382
2025-03-25,$NVDA is looking overvalued,196
2025-03-26,"Incredible earnings, Blackwell is a game changer",225
2025-03-26,$NVDA is looking overvalued,478
2025-03-26,$NVDA to the moon! AI demand is skyrocketing,326
2025-03-26,"Incredible earnings, Blackwell is a game changer",229
2025-03-26,$NVDA to the moon! AI demand is skyrocketing,33
2025-03-26,Concerned about competition from custom AI chips,88
2025-03-26,"Incredible earnings, Blackwell is a game changer",283
2025-03-26,Concerned about competition from custom AI chips,364
2025-03-27,$NVDA to the moon! AI demand is skyrocketing,224
2025-03-27,"Incredible earnings, Blackwell is a game changer",255
2025-03-27,$NVDA to the moon! AI demand is skyrocketing,15
2025-03-27,Concerned about competition from custom AI chips,361
2025-03-27,Concerned about competition from custom AI chips,384
2025-03-27,$NVDA to the moon! AI demand is skyrocketing,299
2025-03-28,Concerned about competition from custom AI chips,37
2025-03-28,"Incredible earnings, Blackwell is a game changer",119
2025-03-28,$NVDA to the moon! AI demand is skyrocketing,168
2025-03-28,$NVDA to the moon! AI demand is skyrocketing,192
2025-03-28,"Incredible earnings, Blackwell is a game changer",171
2025-03-28,$NVDA to the moon! AI demand is skyrocketing,145
2025-03-28,$NVDA is looking overvalued,478
2025-03-28,Concerned about competition from custom AI chips,45
2025-03-28,$NVDA is looking overvalued,140
2025-03-28,$NVDA is looking overvalued,287
2025-03-31,$NVDA is looking overvalued,104
2025-03-31,$NVDA to the moon! AI demand is skyrocketing,404
2025-03-31,$NVDA is looking overvalued,262
2025-03-31,"Incredible earnings, Blackwell is a game changer",312
2025-03-31,"Incredible earnings, Blackwell is a game changer",466
2025-03-31,$NVDA to the moon! AI demand is skyrocketing,426
2025-03-31,$NVDA is looking overvalued,161
2025-03-31,"Incredible earnings, Blackwell is a game changer",284
2025-03-31,$NVDA to the moon! AI demand is skyrocketing,200
2025-04-01,Concerned about competition from custom AI chips,311
2025-04-01,Concerned about competition from custom AI chips,417
2025-04-01,$NVDA is looking overvalued,427
2025-04-01,"Incredible earnings, Blackwell is a game changer",202
2025-04-01,Concerned about competition from custom AI chips,429
2025-04-01,$NVDA is looking overvalued,208
2025-04-02,$NVDA to the moon! AI demand is skyrocketing,365
2025-04-02,$NVDA to the moon! AI demand is skyrocketing,410
2025-04-02,$NVDA is looking overvalued,126
2025-04-02,$NVDA to the moon! AI demand is skyrocketing,250
2025-04-02,$NVDA to the moon! AI demand is skyrocketing,119
2025-04-02,$NVDA to the moon! AI demand is skyrocketing,396
2025-04-02,"Incredible earnings, Blackwell is a game changer",129
2025-04-02,$NVDA to the moon! AI demand is skyrocketing,303
2025-04-02,$NVDA is looking overvalued,45
2025-04-03,"Incredible earnings, Blackwell is a game changer",77
2025-04-03,"Incredible earnings, Blackwell is a game changer",344
2025-04-03,$NVDA to the moon! AI demand is skyrocketing,339
2025-04-03,$NVDA to the moon! AI demand is skyrocketing,294
2025-04-03,$NVDA to the moon! AI demand is skyrocketing,381
2025-04-03,Concerned about competition from custom AI chips,137
2025-04-04,"Incredible earnings, Blackwell is a game changer",437
2025-04-04,$NVDA is looking overvalued,246
2025-04-04,"Incredible earnings, Blackwell is a game changer",31
2025-04-04,$NVDA to the moon! AI demand is skyrocketing,357
2025-04-04,"Incredible earnings, Blackwell is a game changer",253
2025-04-07,$NVDA is looking overvalued,311
2025-04-07,$NVDA is looking overvalued,65
2025-04-07,$NVDA is looking overvalued,230
2025-04-07,Concerned about competition from custom AI chips,448
2025-04-07,Concerned about competition from custom AI chips,282
2025-04-07,$NVDA to the moon! AI demand is skyrocketing,168
2025-04-07,$NVDA is looking overvalued,101
2025-04-07,"Incredible earnings, Blackwell is a game changer",493
2025-04-07,"Incredible earnings, Blackwell is a game changer",61
2025-04-07,Concerned about competition from custom AI chips,131
2025-04-07,$NVDA is looking overvalued,157
2025-04-07,$NVDA is looking overvalued,420
2025-04-07,$NVDA to the moon! AI demand is skyrocketing,415
2025-04-07,$NVDA to the moon! AI demand is skyrocketing,371
2025-04-08,"Incredible earnings, Blackwell is a game changer",292
2025-04-08,$NVDA to the moon! AI demand is skyrocketing,70
2025-04-08,"Incredible earnings, Blackwell is a game changer",145
2025-04-08,"Incredible earnings, Blackwell is a game changer",144
2025-04-08,$NVDA is looking overvalued,491
2025-04-08,$NVDA is looking overvalued,80
2025-04-08,$NVDA to the moon! AI demand is skyrocketing,446
2025-04-09,$NVDA is looking overvalued,374
2025-04-09,"Incredible earnings, Blackwell is a game changer",401
2025-04-09,$NVDA is looking overvalued,371
2025-04-09,$NVDA to the moon! AI demand is skyrocketing,334
2025-04-09,$NVDA is looking overvalued,32
2025-04-09,Concerned about competition from custom AI chips,479
2025-04-09,$NVDA to the moon! AI demand is skyrocketing,164
2025-04-09,"Incredible earnings, Blackwell is a game changer",370
2025-04-09,$NVDA is looking overvalued,184
2025-04-09,$NVDA to the moon! AI demand is skyrocketing,85
2025-04-09,$NVDA to the moon! AI demand is skyrocketing,490
2025-04-09,Concerned about competition from custom AI chips,189
2025-04-09,Concerned about competition from custom AI chips,142
2025-04-09,$NVDA is looking overvalued,209
2025-04-10,$NVDA is looking overvalued,36
2025-04-10,Concerned about competition from custom AI chips,279
2025-04-10,$NVDA is looking overvalued,53
2025-04-10,$NVDA to the moon! AI demand is skyrocketing,393
2025-04-10,"Incredible earnings, Blackwell is a game changer",295
2025-04-10,$NVDA is looking overvalued,87
2025-04-10,Concerned about competition from custom AI chips,489
2025-04-10,$NVDA to the moon! AI demand is skyrocketing,169
2025-04-10,"Incredible earnings, Blackwell is a game changer",86
2025-04-10,"Incredible earnings, Blackwell is a game changer",170
2025-04-10,$NVDA to the moon! AI demand is skyrocketing,305
2025-04-11,$NVDA to the moon! AI demand is skyrocketing,336
2025-04-11,$NVDA to the moon! AI demand is skyrocketing,223
2025-04-11,"Incredible earnings, Blackwell is a game changer",232
2025-04-11,Concerned about competition from custom AI chips,74
2025-04-11,Concerned about competition from custom AI chips,270
2025-04-11,"Incredible earnings, Blackwell is a game changer",417
2025-04-11,$NVDA is looking overvalued,218
2025-04-11,"Incredible earnings, Blackwell is a game changer",360
2025-04-11,$NVDA is looking overvalued,365
2025-04-14,Concerned about competition from custom AI chips,235
2025-04-14,$NVDA is looking overvalued,427
2025-04-14,"Incredible earnings, Blackwell is a game changer",294
2025-04-14,"Incredible earnings, Blackwell is a game changer",78
2025-04-14,$NVDA is looking overvalued,445
2025-04-14,$NVDA is looking overvalued,222
2025-04-14,$NVDA is looking overvalued,343
2025-04-14,$NVDA to the moon! AI demand is skyrocketing,360
2025-04-14,$NVDA to the moon! AI demand is skyrocketing,196
2025-04-14,Concerned about competition from custom AI chips,324
2025-04-15,"Incredible earnings, Blackwell is a game changer",392
2025-04-15,$NVDA to the moon! AI demand is skyrocketing,39
2025-04-15,"Incredible earnings, Blackwell is a game changer",447
2025-04-15,"Incredible earnings, Blackwell is a game changer",414
2025-04-15,$NVDA to the moon! AI demand is skyrocketing,385
2025-04-15,"Incredible earnings, Blackwell is a game changer",399
2025-04-15,$NVDA to the moon! AI demand is skyrocketing,35
2025-04-15,"Incredible earnings, Blackwell is a game changer",358
2025-04-15,Concerned about competition from custom AI chips,21
2025-04-15,Concerned about competition from custom AI chips,418
2025-04-15,$NVDA is looking overvalued,378
2025-04-15,Concerned about competition from custom AI chips,66
2025-04-16,"Incredible earnings, Blackwell is a game changer",197
2025-04-16,Concerned about competition from custom AI chips,338
2025-04-16,"Incredible earnings, Blackwell is a game changer",48
2025-04-16,"Incredible earnings, Blackwell is a game changer",42
2025-04-16,Concerned about competition from custom AI chips,182
2025-04-16,Concerned about competition from custom AI chips,114
2025-04-16,$NVDA to the moon! AI demand is skyrocketing,150
2025-04-16,$NVDA to the moon! AI demand is skyrocketing,446
2025-04-16,"Incredible earnings, Blackwell is a game changer",82
2025-04-16,"Incredible earnings, Blackwell is a game changer",463
2025-04-16,"Incredible earnings, Blackwell is a game changer",194
2025-04-16,"Incredible earnings, Blackwell is a game changer",81
2025-04-16,Concerned about competition from custom AI chips,134
2025-04-16,"Incredible earnings, Blackwell is a game changer",46
2025-04-17,$NVDA to the moon! AI demand is skyrocketing,193
2025-04-17,"Incredible earnings, Blackwell is a game changer",300
2025-04-17,Concerned about competition from custom AI chips,118
2025-04-17,"Incredible earnings, Blackwell is a game changer",402
2025-04-17,"Incredible earnings, Blackwell is a game changer",330
2025-04-17,$NVDA to the moon! AI demand is skyrocketing,321
2025-04-17,"Incredible earnings, Blackwell is a game changer",23
2025-04-17,Concerned about competition from custom AI chips,139
2025-04-17,$NVDA to the moon! AI demand is skyrocketing,83
2025-04-17,$NVDA to the moon! AI demand is skyrocketing,173
2025-04-17,$NVDA to the moon! AI demand is skyrocketing,481
2025-04-17,Concerned about competition from custom AI chips,438
2025-04-21,$NVDA is looking overvalued,264
2025-04-21,Concerned about competition from custom AI chips,73
2025-04-21,Concerned about competition from custom AI chips,150
2025-04-21,$NVDA to the moon! AI demand is skyrocketing,183
2025-04-21,"Incredible earnings, Blackwell is a game changer",393
2025-04-21,"Incredible earnings, Blackwell is a game changer",276
2025-04-22,$NVDA is looking overvalued,232
2025-04-22,$NVDA to the moon! AI demand is skyrocketing,62
2025-04-22,$NVDA to the moon! AI demand is skyrocketing,76
2025-04-22,$NVDA to the moon! AI demand is skyrocketing,460
2025-04-22,$NVDA is looking overvalued,164
2025-04-22,Concerned about competition from custom AI chips,50
2025-04-22,$NVDA to the moon! AI demand is skyrocketing,167
2025-04-22,$NVDA to the moon! AI demand is skyrocketing,73
2025-04-22,Concerned about competition from custom AI chips,478
2025-04-23,"Incredible earnings, Blackwell is a game changer",412
2025-04-23,Concerned about competition from custom AI chips,29
2025-04-23,"Incredible earnings, Blackwell is a game changer",434
2025-04-23,"Incredible earnings, Blackwell is a game changer",365
2025-04-23,$NVDA is looking overvalued,55
2025-04-23,"Incredible earnings, Blackwell is a game changer",159
2025-04-23,Concerned about competition from custom AI chips,497
2025-04-23,$NVDA to the moon! AI demand is skyrocketing,20
2025-04-24,"Incredible earnings, Blackwell is a game changer",337
2025-04-24,"Incredible earnings, Blackwell is a game changer",210
2025-04-24,Concerned about competition from custom AI chips,409
2025-04-24,$NVDA is looking overvalued,259
2025-04-24,Concerned about competition from custom AI chips,77
2025-04-24,"Incredible earnings, Blackwell is a game changer",290
2025-04-25,$NVDA to the moon! AI demand is skyrocketing,458
2025-04-25,"Incredible earnings, Blackwell is a game changer",485
2025-04-25,$NVDA to the moon! AI demand is skyrocketing,361
2025-04-25,"Incredible earnings, Blackwell is a game changer",339
2025-04-25,$NVDA is looking overvalued,250
2025-04-28,$NVDA to the moon! AI demand is skyrocketing,61
2025-04-28,$NVDA to the moon! AI demand is skyrocketing,499
2025-04-28,$NVDA is looking overvalued,109
2025-04-28,$NVDA to the moon! AI demand is skyrocketing,100
2025-04-28,"Incredible earnings, Blackwell is a game changer",49
2025-04-28,$NVDA to the moon! AI demand is skyrocketing,230
2025-04-29,"Incredible earnings, Blackwell is a game changer",499
2025-04-29,$NVDA to the moon! AI demand is skyrocketing,275
2025-04-29,Concerned about competition from custom AI chips,346
2025-04-29,$NVDA to the moon! AI demand is skyrocketing,365
2025-04-29,$NVDA to the moon! AI demand is skyrocketing,236
2025-04-29,Concerned about competition from custom AI chips,176
2025-04-29,$NVDA is looking overvalued,129
2025-04-29,$NVDA to the moon! AI demand is skyrocketing,421
2025-04-29,"Incredible earnings, Blackwell is a game changer",101
2025-04-29,$NVDA is looking overvalued,64
2025-04-29,$NVDA is looking overvalued,214
2025-04-29,$NVDA is looking overvalued,360
2025-04-30,"Incredible earnings, Blackwell is a game changer",125
2025-04-30,Concerned about competition from custom AI chips,170
2025-04-30,$NVDA to the moon! AI demand is skyrocketing,425
2025-04-30,"Incredible earnings, Blackwell is a game changer",417
2025-04-30,"Incredible earnings, Blackwell is a game changer",257
2025-04-30,"Incredible earnings, Blackwell is a game changer",247
2025-04-30,Concerned about competition from custom AI chips,112
2025-04-30,$NVDA to the moon! AI demand is skyrocketing,329
2025-04-30,$NVDA to the moon! AI demand is skyrocketing,155
2025-04-30,$NVDA is looking overvalued,264
2025-05-01,$NVDA to the moon! AI demand is skyrocketing,82
2025-05-01,Concerned about competition from custom AI chips,378
2025-05-01,$NVDA to the moon! AI demand is skyrocketing,383
2025-05-01,$NVDA to the moon! AI demand is skyrocketing,141
2025-05-01,$NVDA to the moon! AI demand is skyrocketing,127
2025-05-01,"Incredible earnings, Blackwell is a game changer",236
2025-05-01,$NVDA to the moon! AI demand is skyrocketing,190
2025-05-01,Concerned about competition from custom AI chips,339
2025-05-01,$NVDA to the moon! AI demand is skyrocketing,48
2025-05-02,$NVDA to the moon! AI demand is skyrocketing,179
2025-05-02,$NVDA is looking overvalued,295
2025-05-02,Concerned about competition from custom AI chips,225
2025-05-02,$NVDA to the moon! AI demand is skyrocketing,156
2025-05-02,$NVDA to the moon! AI demand is skyrocketing,247
2025-05-02,$NVDA to the moon! AI demand is skyrocketing,33
2025-05-02,"Incredible earnings, Blackwell is a game changer",307
2025-05-02,$NVDA to the moon! AI demand is skyrocketing,108
2025-05-05,$NVDA to the moon! AI demand is skyrocketing,375
2025-05-05,"Incredible earnings, Blackwell is a game changer",150
2025-05-05,"Incredible earnings, Blackwell is a game changer",99
2025-05-05,$NVDA is looking overvalued,32
2025-05-05,"Incredible earnings, Blackwell is a game changer",343
2025-05-05,"Incredible earnings, Blackwell is a game changer",375
2025-05-05,Concerned about competition from custom AI chips,63
2025-05-05,Concerned about competition from custom AI chips,209
2025-05-05,Concerned about competition from custom AI chips,409
2025-05-05,$NVDA to the moon! AI demand is skyrocketing,55
2025-05-05,"Incredible earnings, Blackwell is a game changer",410
2025-05-06,Concerned about competition from custom AI chips,121
2025-05-06,Concerned about competition from custom AI chips,38
2025-05-06,Concerned about competition from custom AI chips,363
2025-05-06,"Incredible earnings, Blackwell is a game changer",167
2025-05-06,$NVDA to the moon! AI demand is skyrocketing,139
2025-05-06,$NVDA to the moon! AI demand is skyrocketing,15
2025-05-06,$NVDA to the moon! AI demand is skyrocketing,259
2025-05-06,"Incredible earnings, Blackwell is a game changer",301
2025-05-06,$NVDA is looking overvalued,145
2025-05-07,$NVDA to the moon! AI demand is skyrocketing,276
2025-05-07,$NVDA to the moon! AI demand is skyrocketing,49
2025-05-07,$NVDA to the moon! AI demand is skyrocketing,109
2025-05-07,$NVDA to the moon! AI demand is skyrocketing,480
2025-05-07,"Incredible earnings, Blackwell is a game changer",21
2025-05-07,Concerned about competition from custom AI chips,98
2025-05-07,$NVDA to the moon! AI demand is skyrocketing,80
2025-05-08,"Incredible earnings, Blackwell is a game changer",64
2025-05-08,$NVDA is looking overvalued,81
2025-05-08,"Incredible earnings, Blackwell is a game changer",118
2025-05-08,$NVDA to the moon! AI demand is skyrocketing,123
2025-05-08,Concerned about competition from custom AI chips,27
2025-05-08,Concerned about competition from custom AI chips,217
2025-05-08,Concerned about competition from custom AI chips,97
2025-05-08,$NVDA to the moon! AI demand is skyrocketing,469
2025-05-09,Concerned about competition from custom AI chips,347
2025-05-09,Concerned about competition from custom AI chips,29
2025-05-09,"Incredible earnings, Blackwell is a game changer",37
2025-05-09,Concerned about competition from custom AI chips,39
2025-05-09,$NVDA is looking overvalued,273
2025-05-09,"Incredible earnings, Blackwell is a game changer",422
2025-05-09,"Incredible earnings, Blackwell is a game changer",24
2025-05-09,$NVDA is looking overvalued,117
2025-05-09,Concerned about competition from custom AI chips,400
2025-05-09,$NVDA to the moon! AI demand is skyrocketing,71
2025-05-09,"Incredible earnings, Blackwell is a game changer",214
2025-05-09,$NVDA to the moon! AI demand is skyrocketing,356
2025-05-09,"Incredible earnings, Blackwell is a game changer",236
2025-05-12,$NVDA to the moon! AI demand is skyrocketing,489
2025-05-12,$NVDA is looking overvalued,79
2025-05-12,$NVDA to the moon! AI demand is skyrocketing,176
2025-05-12,"Incredible earnings, Blackwell is a game changer",193
2025-05-12,Concerned about competition from custom AI chips,296
2025-05-12,"Incredible earnings, Blackwell is a game changer",416
2025-05-12,$NVDA is looking overvalued,36
2025-05-12,$NVDA to the moon! AI demand is skyrocketing,475
2025-05-12,$NVDA is looking overvalued,377
2025-05-12,Concerned about competition from custom AI chips,87
2025-05-12,"Incredible earnings, Blackwell is a game changer",494
2025-05-13,$NVDA is looking overvalued,63
2025-05-13,$NVDA to the moon! AI demand is skyrocketing,334
2025-05-13,$NVDA is looking overvalued,486
2025-05-13,"Incredible earnings, Blackwell is a game changer",449
2025-05-13,"Incredible earnings, Blackwell is a game changer",35
2025-05-13,$NVDA to the moon! AI demand is skyrocketing,334
2025-05-13,$NVDA is looking overvalued,366
2025-05-13,$NVDA to the moon! AI demand is skyrocketing,478
2025-05-14,$NVDA is looking overvalued,282
2025-05-14,$NVDA to the moon! AI demand is skyrocketing,451
2025-05-14,Concerned about competition from custom AI chips,462
2025-05-14,$NVDA is looking overvalued,13
2025-05-14,"Incredible earnings, Blackwell is a game changer",423
2025-05-14,"Incredible earnings, Blackwell is a game changer",39
2025-05-14,$NVDA to the moon! AI demand is skyrocketing,161
2025-05-15,Concerned about competition from custom AI chips,155
2025-05-15,$NVDA is looking overvalued,75
2025-05-15,$NVDA is looking overvalued,360
2025-05-15,"Incredible earnings, Blackwell is a game changer",160
2025-05-15,Concerned about competition from custom AI chips,79
2025-05-15,"Incredible earnings, Blackwell is a game changer",425
2025-05-15,"Incredible earnings, Blackwell is a game changer",89
2025-05-15,"Incredible earnings, Blackwell is a game changer",20
2025-05-15,$NVDA is looking overvalued,482
2025-05-15,$NVDA is looking overvalued,114
2025-05-16,"Incredible earnings, Blackwell is a game changer",37
2025-05-16,Concerned about competition from custom AI chips,420
2025-05-16,$NVDA to the moon! AI demand is skyrocketing,429
2025-05-16,$NVDA to the moon! AI demand is skyrocketing,323
2025-05-16,"Incredible earnings, Blackwell is a game changer",302
2025-05-16,$NVDA to the moon! AI demand is skyrocketing,143
2025-05-16,$NVDA to the moon! AI demand is skyrocketing,234
2025-05-19,Concerned about competition from custom AI chips,442
2025-05-19,"Incredible earnings, Blackwell is a game changer",334
2025-05-19,$NVDA to the moon! AI demand is skyrocketing,332
2025-05-19,"Incredible earnings, Blackwell is a game changer",270
2025-05-19,$NVDA to the moon! AI demand is skyrocketing,57
2025-05-19,$NVDA to the moon! AI demand is skyrocketing,322
2025-05-20,$NVDA to the moon! AI demand is skyrocketing,449
2025-05-20,$NVDA to the moon! AI demand is skyrocketing,18
2025-05-20,"Incredible earnings, Blackwell is a game changer",62
2025-05-20,Concerned about competition from custom AI chips,169
2025-05-20,Concerned about competition from custom AI chips,255
2025-05-20,$NVDA to the moon! AI demand is skyrocketing,347
2025-05-20,$NVDA is looking overvalued,463
2025-05-20,$NVDA to the moon! AI demand is skyrocketing,454
2025-05-21,"Incredible earnings, Blackwell is a game changer",422
2025-05-21,"Incredible earnings, Blackwell is a game changer",262
2025-05-21,$NVDA to the moon! AI demand is skyrocketing,254
2025-05-21,$NVDA to the moon! AI demand is skyrocketing,267
2025-05-21,"Incredible earnings, Blackwell is a game changer",398
2025-05-21,$NVDA to the moon! AI demand is skyrocketing,314
2025-05-21,"Incredible earnings, Blackwell is a game changer",471
2025-05-21,$NVDA is looking overvalued,389
2025-05-21,Concerned about competition from custom AI chips,402
2025-05-21,"Incredible earnings, Blackwell is a game changer",453
2025-05-21,$NVDA to the moon! AI demand is skyrocketing,34
2025-05-21,"Incredible earnings, Blackwell is a game changer",286
2025-05-21,"Incredible earnings, Blackwell is a game changer",30
2025-05-22,"Incredible earnings, Blackwell is a game changer",71
2025-05-22,$NVDA is looking overvalued,67
2025-05-22,"Incredible earnings, Blackwell is a game changer",336
2025-05-22,$NVDA is looking overvalued,173
2025-05-22,$NVDA is looking overvalued,394
2025-05-22,Concerned about competition from custom AI chips,99
2025-05-22,Concerned about competition from custom AI chips,103
2025-05-23,Concerned about competition from custom AI chips,380
2025-05-23,"Incredible earnings, Blackwell is a game changer",21
2025-05-23,$NVDA is looking overvalued,428
2025-05-23,"Incredible earnings, Blackwell is a game changer",161
2025-05-23,Concerned about competition from custom AI chips,369
2025-05-23,$NVDA to the moon! AI demand is skyrocketing,351
2025-05-23,"Incredible earnings, Blackwell is a game changer",93
2025-05-23,$NVDA to the moon! AI demand is skyrocketing,164
2025-05-23,$NVDA to the moon! AI demand is skyrocketing,400
2025-05-23,$NVDA to the moon! AI demand is skyrocketing,474
2025-05-27,"Incredible earnings, Blackwell is a game changer",95
2025-05-27,"Incredible earnings, Blackwell is a game changer",319
2025-05-27,"Incredible earnings, Blackwell is a game changer",113
2025-05-27,$NVDA to the moon! AI demand is skyrocketing,144
2025-05-27,"Incredible earnings, Blackwell is a game changer",355
2025-05-27,$NVDA to the moon! AI demand is skyrocketing,323
2025-05-27,"Incredible earnings, Blackwell is a game changer",93
2025-05-27,$NVDA is looking overvalued,415
2025-05-27,$NVDA is looking overvalued,231
2025-05-27,$NVDA to the moon! AI demand is skyrocketing,195
2025-05-27,$NVDA to the moon! AI demand is skyrocketing,380
2025-05-28,$NVDA to the moon! AI demand is skyrocketing,257
2025-05-28,$NVDA to the moon! AI demand is skyrocketing,103
2025-05-28,$NVDA to the moon! AI demand is skyrocketing,347
2025-05-28,$NVDA is looking overvalued,336
2025-05-28,$NVDA to the moon! AI demand is skyrocketing,292
2025-05-28,"Incredible earnings, Blackwell is a game changer",364
2025-05-28,$NVDA to the moon! AI demand is skyrocketing,256
2025-05-28,$NVDA to the moon! AI demand is skyrocketing,476
2025-05-28,$NVDA to the moon! AI demand is skyrocketing,333
2025-05-28,$NVDA is looking overvalued,227
2025-05-28,Concerned about competition from custom AI chips,331
2025-05-29,$NVDA to the moon! AI demand is skyrocketing,102
2025-05-29,$NVDA to the moon! AI demand is skyrocketing,243
2025-05-29,$NVDA is looking overvalued,490
2025-05-29,Concerned about competition from custom AI chips,440
2025-05-29,"Incredible earnings, Blackwell is a game changer",125
2025-05-29,$NVDA is looking overvalued,409
2025-05-29,Concerned about competition from custom AI chips,259
2025-05-29,"Incredible earnings, Blackwell is a game changer",270
2025-05-29,"Incredible earnings, Blackwell is a game changer",270
2025-05-29,$NVDA is looking overvalued,151
2025-05-29,"Incredible earnings, Blackwell is a game changer",312
2025-05-29,Concerned about competition from custom AI chips,276
2025-05-29,Concerned about competition from custom AI chips,37
2025-05-29,"Incredible earnings, Blackwell is a game changer",327
2025-05-30,$NVDA to the moon! AI demand is skyrocketing,127
2025-05-30,Concerned about competition from custom AI chips,308
2025-05-30,$NVDA to the moon! AI demand is skyrocketing,434
2025-05-30,"Incredible earnings, Blackwell is a game changer",109
2025-05-30,"Incredible earnings, Blackwell is a game changer",48
2025-05-30,$NVDA is looking overvalued,265
2025-05-30,$NVDA to the moon! AI demand is skyrocketing,346
2025-05-30,"Incredible earnings, Blackwell is a game changer",442
2025-05-30,$NVDA to the moon! AI demand is skyrocketing,114
2025-05-30,$NVDA to the moon! AI demand is skyrocketing,92
2025-05-30,"Incredible earnings, Blackwell is a game changer",478
2025-06-02,"Incredible earnings, Blackwell is a game changer",71
2025-06-02,$NVDA is looking overvalued,293
2025-06-02,"Incredible earnings, Blackwell is a game changer",46
2025-06-02,"Incredible earnings, Blackwell is a game changer",196
2025-06-02,$NVDA to the moon! AI demand is skyrocketing,387
2025-06-02,Concerned about competition from custom AI chips,95
2025-06-02,$NVDA to the moon! AI demand is skyrocketing,26
2025-06-02,"Incredible earnings, Blackwell is a game changer",336
2025-06-02,$NVDA is looking overvalued,272
2025-06-02,$NVDA is looking overvalued,282
2025-06-02,"Incredible earnings, Blackwell is a game changer",418
2025-06-03,Concerned about competition from custom AI chips,459
2025-06-03,$NVDA to the moon! AI demand is skyrocketing,251
2025-06-03,$NVDA to the moon! AI demand is skyrocketing,101
2025-06-03,"Incredible earnings, Blackwell is a game changer",359
2025-06-03,"Incredible earnings, Blackwell is a game changer",386
2025-06-03,$NVDA to the moon! AI demand is skyrocketing,203
2025-06-03,"Incredible earnings, Blackwell is a game changer",107
2025-06-03,$NVDA to the moon! AI demand is skyrocketing,40
2025-06-04,Concerned about competition from custom AI chips,191
2025-06-04,$NVDA to the moon! AI demand is skyrocketing,213
2025-06-04,$NVDA to the moon! AI demand is skyrocketing,50
2025-06-04,$NVDA is looking overvalued,421
2025-06-04,$NVDA is looking overvalued,200
2025-06-04,$NVDA to the moon! AI demand is skyrocketing,150
2025-06-04,"Incredible earnings, Blackwell is a game changer",28
2025-06-04,$NVDA to the moon! AI demand is skyrocketing,287
2025-06-04,Concerned about competition from custom AI chips,257
2025-06-04,"Incredible earnings, Blackwell is a game changer",81
2025-06-04,Concerned about competition from custom AI chips,260
2025-06-04,Concerned about competition from custom AI chips,291
2025-06-04,$NVDA to the moon! AI demand is skyrocketing,374
2025-06-04,$NVDA is looking overvalued,125
2025-06-05,$NVDA to the moon! AI demand is skyrocketing,97
2025-06-05,$NVDA is looking overvalued,338
2025-06-05,$NVDA to the moon! AI demand is skyrocketing,290
2025-06-05,$NVDA to the moon! AI demand is skyrocketing,386
2025-06-05,$NVDA to the moon! AI demand is skyrocketing,470
2025-06-05,$NVDA is looking overvalued,171
2025-06-06,Concerned about competition from custom AI chips,29
2025-06-06,Concerned about competition from custom AI chips,402
2025-06-06,Concerned about competition from custom AI chips,485
2025-06-06,"Incredible earnings, Blackwell is a game changer",58
2025-06-06,$NVDA to the moon! AI demand is skyrocketing,113
2025-06-09,Concerned about competition from custom AI chips,52
2025-06-09,$NVDA to the moon! AI demand is skyrocketing,236
2025-06-09,$NVDA is looking overvalued,172
2025-06-09,Concerned about competition from custom AI chips,59
2025-06-09,$NVDA to the moon! AI demand is skyrocketing,350
2025-06-10,$NVDA is looking overvalued,127
2025-06-10,Concerned about competition from custom AI chips,402
2025-06-10,"Incredible earnings, Blackwell is a game changer",65
2025-06-10,$NVDA to the moon! AI demand is skyrocketing,162
2025-06-10,Concerned about competition from custom AI chips,360
